时间点,房间ID,耗时,倍数,茶水费,基础银,基础分,房间下限,对局类型,玩家1,状态,类型,角色,输赢,初始银两,剩余银两,积分输赢,初始积分,剩余积分,玩家2,状态,类型,角色,输赢,初始银两,剩余银两,积分输赢,初始积分,剩余积分,玩家3,状态,类型,角色,输赢,初始银两,剩余银两,积分输赢,初始积分,剩余积分,是否是不洗牌做牌,正式打牌时间,玩家1机器人版本,玩家2机器人版本,玩家3机器人版本,游戏开始时间
2025-05-26 16:02:31,188,69,96,24000,1500,1,70000,0,1110170,65,机器人,地主,66500,74500,133000,0,0,0,1110133,65,机器人,农民,-33250,474080,432830,0,0,0,1110201,65,机器人,农民,-33250,183182,141932,0,0,0,是,48,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748246481
2025-05-26 16:02:57,188,48,24,24000,1500,1,70000,0,1109957,65,机器人,地主,89800,97800,179600,0,1,1,1109819,65,机器人,农民,-44900,73440,20540,0,0,0,1109878,65,机器人,农民,-44900,121760,68860,0,1,1,是,40,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748246525
2025-05-26 16:03:06,188,23,6,24000,1500,1,70000,0,1110170,65,机器人,地主,72000,133000,197000,0,0,0,1109688,65,机器人,农民,-36000,492369,448369,0,0,0,1110201,65,机器人,农民,-36000,141932,97932,0,0,0,是,6,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748246563
2025-05-26 16:03:11,188,67,96,24000,1500,1,70000,0,1109798,65,机器人,地主,65360,73360,130720,0,0,0,1109723,65,机器人,农民,-32680,398375,357695,0,0,0,1110036,65,机器人,农民,-32680,232760,192080,0,0,0,是,38,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748246524
2025-05-26 16:03:39,188,23,12,24000,1500,1,70000,0,1109925,65,机器人,地主,36000,73780,101780,0,0,0,1110201,65,机器人,农民,-18000,97932,71932,0,0,0,1109715,65,机器人,农民,-18000,71780,45780,0,0,0,是,12,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748246595
2025-05-26 16:03:53,188,86,48,24000,1500,1,70000,0,1109813,65,机器人,地主,126580,233040,351620,0,0,0,1109693,65,机器人,农民,-64100,72100,0,0,0,0,1109797,65,机器人,农民,-62480,70480,0,0,0,0,是,78,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748246545
2025-05-26 16:04:08,188,56,24,24000,1500,1,70000,0,1109892,65,机器人,地主,65970,73970,131940,0,1,1,1109957,65,机器人,农民,-32985,179600,138615,0,1,1,1110133,65,机器人,农民,-32985,432830,391845,0,0,0,是,45,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748246591
2025-05-26 16:04:27,188,61,96,24000,1500,1,70000,0,1110170,65,机器人,地主,189000,197000,378000,0,0,0,1110036,65,机器人,农民,-94500,192080,89580,0,0,0,1109798,65,机器人,农民,-94500,130720,28220,0,0,0,是,53,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748246606
2025-05-26 16:04:30,188,40,24,24000,1500,1,70000,0,1109723,65,机器人,地主,72000,357695,421695,0,0,0,1110201,65,机器人,农民,-36000,71932,27932,0,0,0,1109716,65,机器人,农民,-36000,74030,30030,0,0,0,是,30,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748246629
2025-05-26 16:05:02,188,59,24,24000,1500,1,70000,0,1109866,65,机器人,地主,63710,71710,127420,0,0,0,1109793,65,机器人,农民,-31855,72560,32705,0,0,0,1109925,65,机器人,农民,-31855,101780,61925,0,0,0,是,51,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748246642
2025-05-26 16:05:12,188,36,24,24000,1500,1,70000,0,1110100,65,机器人,地主,62250,70250,124500,0,1,1,1110120,65,机器人,农民,-31125,103585,64460,0,0,0,1110036,65,机器人,农民,-31125,89580,50455,0,0,0,是,26,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748246675
2025-05-26 16:05:16,188,53,48,24000,1500,1,70000,0,1109957,65,机器人,地主,-130614,138615,1,0,1,1,1110133,65,机器人,农民,65307,391845,449152,0,0,0,1109892,65,机器人,农民,65307,131940,189247,0,1,1,是,44,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748246662
2025-05-26 16:05:32,188,47,48,24000,1500,1,70000,0,1109915,65,机器人,地主,63980,71980,127960,0,0,0,1109692,65,机器人,农民,-31990,197799,157809,0,0,0,1109720,65,机器人,农民,-31990,70640,30650,0,1,1,是,37,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748246684
2025-05-26 16:05:58,188,48,12,24000,1500,1,70000,0,1109956,65,机器人,地主,63090,71090,126180,0,1,1,1109866,65,机器人,农民,-31545,127420,87875,0,0,0,1109922,65,机器人,农民,-31545,72290,32745,0,1,1,是,38,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748246710
2025-05-26 16:06:21,188,59,24,24000,1500,1,70000,0,1109743,65,机器人,地主,66340,74340,132680,0,0,0,1110100,65,机器人,农民,-33170,124500,83330,0,1,1,1109994,65,机器人,农民,-33170,70380,29210,0,0,0,是,41,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748246722
2025-05-26 16:06:23,188,53,12,24000,1500,1,70000,0,1109875,65,机器人,地主,72000,196100,260100,0,0,0,1110141,65,机器人,农民,-36000,117419,73419,0,0,0,1110133,65,机器人,农民,-36000,449152,405152,0,0,0,是,46,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748246729
2025-05-26 16:07:07,188,34,12,24000,1500,1,70000,0,1109743,65,机器人,地主,72000,132680,196680,0,0,0,1109693,65,机器人,农民,-36000,70840,26840,0,0,0,1110100,65,机器人,农民,-36000,83330,39330,0,1,1,是,25,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748246792
2025-05-26 16:07:09,188,85,384,24000,1500,1,70000,0,1109688,65,机器人,地主,187970,195970,375940,0,0,0,1109692,65,机器人,农民,-93985,157809,55824,0,0,0,1109915,65,机器人,农民,-93985,127960,25975,0,0,0,是,58,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748246742
2025-05-26 16:07:12,188,65,48,24000,1500,1,70000,0,1110115,65,机器人,地主,63100,71100,126200,0,1,1,1109956,65,机器人,农民,-31550,126180,86630,0,1,1,1109785,65,机器人,农民,-31550,73040,33490,0,0,0,是,58,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748246767
2025-05-26 16:07:55,188,36,24,24000,1500,1,70000,0,1109878,65,机器人,地主,66290,74290,132580,0,1,1,1109715,65,机器人,农民,-33145,70410,29265,0,0,0,1109816,65,机器人,农民,-33145,72980,31835,0,0,0,是,25,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748246838
2025-05-26 16:07:57,188,76,96,24000,1500,1,70000,0,1109729,65,机器人,地主,-64960,72960,0,0,1,1,1109875,65,机器人,农民,32480,260100,284580,0,0,0,1110141,65,机器人,农民,32480,73419,97899,0,0,0,是,69,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748246800
2025-05-26 16:08:09,188,47,12,24000,1500,1,70000,0,1109716,65,机器人,地主,64230,72230,128460,0,0,0,1109743,65,机器人,农民,-32115,196680,156565,0,0,0,1109723,65,机器人,农民,-32115,196190,156075,0,0,0,是,39,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748246839
2025-05-26 16:08:09,188,42,12,24000,1500,1,70000,0,1110115,65,机器人,地主,72000,126200,190200,0,1,1,1109688,65,机器人,农民,-36000,375940,331940,0,0,0,1109956,65,机器人,农民,-36000,86630,42630,0,1,1,是,34,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748246846
2025-05-26 16:09:07,188,40,24,24000,1500,1,70000,0,1110220,65,机器人,地主,66400,74400,132800,0,0,0,1109716,65,机器人,农民,-33200,128460,87260,0,0,0,1110115,65,机器人,农民,-33200,190200,149000,0,1,1,是,32,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748246906
2025-05-26 16:09:37,188,84,192,24000,1500,1,70000,0,1109994,65,机器人,地主,-64260,72260,0,0,0,0,1110100,65,机器人,农民,32130,72230,96360,0,1,1,1109957,65,机器人,农民,32130,70290,94420,0,1,1,是,56,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748246892
2025-05-26 16:09:51,188,105,192,24000,1500,1,70000,0,1110055,65,机器人,地主,-65450,73450,0,0,1,1,1110141,65,机器人,农民,32725,97899,122624,0,0,0,1109949,65,机器人,农民,32725,74980,99705,0,0,0,是,75,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748246885
2025-05-26 16:10:05,188,47,192,24000,1500,1,70000,0,1109723,65,机器人,地主,148074,156075,296149,0,0,0,1109716,65,机器人,农民,-74037,87260,5223,0,0,0,1110220,65,机器人,农民,-74037,132800,50763,0,0,0,是,37,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748246957
2025-05-26 16:10:39,188,48,12,24000,1500,1,70000,0,1109797,65,机器人,地主,62050,70050,124100,0,0,0,1110115,65,机器人,农民,-31025,149000,109975,0,1,1,1109957,65,机器人,农民,-31025,94420,55395,0,1,1,是,24,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748246990
2025-05-26 16:10:55,188,37,24,24000,1500,1,70000,0,1109671,65,机器人,地主,64290,72290,128580,0,1,1,1109692,65,机器人,农民,-32145,72750,32605,0,0,0,1109949,65,机器人,农民,-32145,99705,59560,0,0,0,是,29,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748247017
2025-05-26 16:11:10,188,66,96,24000,1500,1,70000,0,1110141,65,机器人,地主,-114624,122624,0,0,0,0,1109922,65,机器人,农民,57312,73380,122692,0,1,1,1110120,65,机器人,农民,57312,70550,119862,0,0,0,是,59,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748247003
2025-05-26 16:11:12,188,23,3,0,1500,1,70000,0,1109797,65,机器人,地主,0,124100,124100,0,0,0,1110115,65,机器人,农民,0,109975,109975,0,1,1,1109723,65,机器人,农民,0,296149,296149,0,0,0,是,0,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748247049
2025-05-26 16:11:45,188,37,48,24000,1500,1,70000,0,1110124,65,机器人,地主,65200,73200,130400,0,1,1,1109671,65,机器人,农民,-32600,128580,87980,0,1,1,1109693,65,机器人,农民,-32600,71380,30780,0,0,0,是,31,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748247067
2025-05-26 16:12:16,188,45,24,24000,1500,1,70000,0,1109723,65,机器人,地主,207690,296149,495839,0,0,0,1109892,65,机器人,农民,-144000,189247,37247,0,1,1,1109861,65,机器人,农民,-63690,71690,0,0,1,1,是,39,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748247090
2025-05-26 16:12:33,188,69,48,24000,1500,1,70000,0,1109793,65,机器人,地主,65500,73500,131000,0,0,0,1110120,65,机器人,农民,-32750,119862,79112,0,0,0,1109922,65,机器人,农民,-32750,122692,81942,0,1,1,是,58,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748247083
2025-05-26 16:12:39,188,42,24,24000,1500,1,70000,0,1110124,65,机器人,地主,-122400,130400,0,0,1,1,1109994,65,机器人,农民,61200,74700,127900,0,0,0,1109671,65,机器人,农民,61200,87980,141180,0,1,1,是,34,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748247116
2025-05-26 16:13:06,188,40,24,24000,1500,1,70000,0,1109797,65,机器人,地主,116100,124100,232200,0,0,0,1109723,65,机器人,农民,-58050,495839,429789,0,0,0,1109729,65,机器人,农民,-58050,71870,5820,0,1,1,是,33,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748247145
2025-05-26 16:13:45,188,61,96,24000,1500,1,70000,0,1109793,65,机器人,地主,-123000,131000,0,0,0,0,1110120,65,机器人,农民,61500,79112,132612,0,0,0,1109816,65,机器人,农民,61500,71020,124520,0,0,0,是,43,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748247164
2025-05-26 16:14:00,188,41,24,24000,1500,1,70000,0,1109797,65,机器人,地主,72000,232200,296200,0,0,0,1109671,65,机器人,农民,-36000,141180,97180,0,1,1,1109723,65,机器人,农民,-36000,429789,385789,0,0,0,是,33,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748247198
2025-05-26 16:14:23,188,93,192,24000,1500,1,70000,0,1109922,65,机器人,地主,-73942,81942,0,0,1,1,1109994,65,机器人,农民,36971,127900,156871,0,0,0,1110115,65,机器人,农民,36971,109975,138946,0,1,1,是,84,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748247169
2025-05-26 16:14:36,188,38,24,24000,1500,1,70000,0,1110220,65,机器人,地主,64210,72210,128420,0,0,0,1110120,65,机器人,农民,-32105,132612,92507,0,0,0,1109925,65,机器人,农民,-32105,70340,30235,0,0,0,是,31,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748247237
2025-05-26 16:14:54,188,42,24,24000,1500,1,70000,0,1109671,65,机器人,地主,89180,97180,178360,0,1,1,1109816,65,机器人,农民,-44590,124520,71930,0,0,0,1109797,65,机器人,农民,-44590,296200,243610,0,0,0,是,27,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748247252
2025-05-26 16:15:24,188,14,24,24000,1500,1,70000,0,1109797,65,机器人,地主,180685,243610,416295,0,0,0,1109671,65,机器人,农民,-117805,178360,52555,0,1,1,1109720,65,机器人,农民,-62880,70880,0,0,1,1,是,6,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748247309
2025-05-26 16:15:31,188,59,24,24000,1500,1,70000,0,1109957,65,机器人,地主,-65510,73510,0,0,1,1,1110115,65,机器人,农民,32755,138946,163701,0,1,1,1109994,65,机器人,农民,32755,156871,181626,0,0,0,是,50,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748247272
2025-05-26 16:16:05,188,71,96,24000,1500,1,70000,0,1110220,65,机器人,地主,120420,128420,240840,0,0,0,1109705,65,机器人,农民,-60210,72240,4030,0,0,0,1109723,65,机器人,农民,-60210,385789,317579,0,0,0,是,64,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748247293
2025-05-26 16:16:07,188,33,12,24000,1500,1,70000,0,1109949,65,机器人,地主,-36000,73320,29320,0,0,0,1109715,65,机器人,农民,18000,72750,82750,0,0,0,1109797,65,机器人,农民,18000,416295,426295,0,0,0,是,21,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748247333
2025-05-26 16:16:47,188,62,48,24000,1500,1,70000,0,1110115,65,机器人,地主,141780,163701,297481,0,1,1,1109994,65,机器人,农民,-77850,181626,95776,0,0,0,1109816,65,机器人,农民,-63930,71930,0,0,0,0,是,48,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748247344
2025-05-26 16:16:57,188,42,24,24000,1500,1,70000,0,1109723,65,机器人,地主,268580,317579,578159,0,0,0,1109813,65,机器人,农民,-144000,197570,45570,0,0,0,1109878,65,机器人,农民,-124580,132580,0,0,1,1,是,32,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748247374
2025-05-26 16:17:26,188,29,12,24000,1500,1,70000,0,1109994,65,机器人,地主,87776,95776,175552,0,0,0,1110115,65,机器人,农民,-43888,297481,245593,0,1,1,1109915,65,机器人,农民,-43888,70210,18322,0,0,0,是,22,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748247416
2025-05-26 16:17:54,188,95,48,24000,1500,1,70000,0,1109715,65,机器人,地主,74750,82750,149500,0,0,0,1109797,65,机器人,农民,-37375,426295,380920,0,0,0,1110220,65,机器人,农民,-37375,240840,195465,0,0,0,是,86,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748247379
2025-05-26 16:18:03,188,54,96,24000,1500,1,70000,0,1110133,65,机器人,地主,-160325,199010,30685,0,0,0,1109875,65,机器人,农民,95505,195880,283385,0,0,0,1109785,65,机器人,农民,64820,72820,129640,0,0,0,是,48,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748247428
2025-05-26 16:18:34,188,55,96,24000,1500,1,70000,0,1110201,65,机器人,地主,63270,71270,126540,0,0,0,1109994,65,机器人,农民,-31635,175552,135917,0,0,0,1110115,65,机器人,农民,-31635,245593,205958,0,1,1,是,38,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748247458
2025-05-26 16:18:48,188,42,384,24000,1500,1,70000,0,1109797,65,机器人,地主,-372920,380920,0,0,0,0,1110220,65,机器人,农民,186460,195465,373925,0,0,0,1109723,65,机器人,农民,186460,578159,756619,0,0,0,是,32,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748247485
2025-05-26 16:18:57,188,45,96,24000,1500,1,70000,0,1109785,65,机器人,地主,121640,129640,243280,0,0,0,1109716,65,机器人,农民,-60820,74950,6130,0,0,0,1109715,65,机器人,农民,-60820,149500,80680,0,0,0,是,38,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748247491
2025-05-26 16:19:35,188,48,48,24000,1500,1,70000,0,1109994,65,机器人,地主,127916,135917,255833,0,0,0,1110115,65,机器人,农民,-63958,205958,134000,0,1,1,1109705,65,机器人,农民,-63958,74390,2432,0,0,0,是,30,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748247526
2025-05-26 16:19:52,188,44,192,24000,1500,1,70000,0,1110220,65,机器人,地主,191220,373925,557145,0,0,0,1109715,65,机器人,农民,-72680,80680,0,0,0,0,1110201,65,机器人,农民,-118540,126540,0,0,0,0,是,37,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748247547
2025-05-26 16:20:05,188,19,12,24000,1500,1,70000,0,1109994,65,机器人,地主,36000,255833,283833,0,0,0,1110115,65,机器人,农民,-18000,134000,108000,0,1,1,1109957,65,机器人,农民,-18000,72700,46700,0,1,1,是,10,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748247585
2025-05-26 16:20:32,188,87,96,24000,1500,1,70000,0,1109723,65,机器人,地主,-299570,756619,449049,0,0,0,1109768,65,机器人,农民,64290,72290,128580,0,0,0,1109785,65,机器人,农民,235280,243280,470560,0,0,0,是,73,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748247544
2025-05-26 16:20:46,188,42,12,24000,1500,1,70000,0,1110124,65,机器人,地主,66490,74490,132980,0,1,1,1109925,65,机器人,农民,-33245,74730,33485,0,0,0,1110100,65,机器人,农民,-33245,96360,55115,0,1,1,是,35,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748247603
2025-05-26 16:20:59,188,43,24,24000,1500,1,70000,0,1110220,65,机器人,地主,165500,557145,714645,0,0,0,1109798,65,机器人,农民,-65500,73500,0,0,0,0,1110115,65,机器人,农民,-100000,108000,0,0,1,1,是,34,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748247615
2025-05-26 16:21:50,188,68,192,24000,1500,1,70000,0,1109723,65,机器人,地主,-341104,449049,99945,0,0,0,1109994,65,机器人,农民,220524,283833,496357,0,0,0,1109768,65,机器人,农民,120580,128580,241160,0,0,0,是,61,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748247642
2025-05-26 16:21:55,188,48,48,24000,1500,1,70000,0,1109705,65,机器人,地主,63750,71750,127500,0,0,0,1109692,65,机器人,农民,-31875,70930,31055,0,0,0,1110220,65,机器人,农民,-31875,714645,674770,0,0,0,是,27,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748247666
2025-05-26 16:22:02,188,67,96,24000,1500,1,70000,0,1109797,65,机器人,地主,-62370,70370,0,0,0,0,1110036,65,机器人,农民,31185,72320,95505,0,0,0,1109922,65,机器人,农民,31185,74940,98125,0,1,1,是,52,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748247653
2025-05-26 16:22:41,188,34,48,24000,1500,1,70000,0,1110120,65,机器人,地主,84506,92507,169013,0,0,0,1109892,65,机器人,农民,-42253,72210,21957,0,1,1,1109992,65,机器人,农民,-42253,74040,23787,0,0,0,是,25,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748247726
2025-05-26 16:23:01,188,49,96,24000,1500,1,70000,0,1109793,65,机器人,地主,62650,70650,125300,0,0,0,1110220,65,机器人,农民,-31325,674770,635445,0,0,0,1109878,65,机器人,农民,-31325,74860,35535,0,1,1,是,42,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748247732
2025-05-26 16:23:06,188,65,96,24000,1500,1,70000,0,1109994,65,机器人,地主,-325105,496357,163252,0,0,0,1109768,65,机器人,农民,233160,241160,466320,0,0,0,1109723,65,机器人,农民,91945,99945,183890,0,0,0,是,55,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748247721
2025-05-26 16:23:35,188,39,24,24000,1500,1,70000,0,1109915,65,机器人,地主,65840,73840,131680,0,0,0,1109861,65,机器人,农民,-32920,73480,32560,0,1,1,1110124,65,机器人,农民,-32920,132980,92060,0,1,1,是,24,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748247775
2025-05-26 16:24:17,188,55,96,24000,1500,1,70000,0,1109768,65,机器人,地主,180370,466320,638690,0,0,0,1109715,65,机器人,农民,-63070,71070,0,0,0,0,1109793,65,机器人,农民,-117300,125300,0,0,0,0,是,40,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748247802
2025-05-26 16:24:23,188,69,96,24000,1500,1,70000,0,1110220,65,机器人,地主,-240888,635445,386557,0,0,0,1110120,65,机器人,农民,161013,169013,322026,0,0,0,1109866,65,机器人,农民,79875,87875,159750,0,0,0,是,62,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748247793
2025-05-26 16:24:25,188,36,768,24000,1500,1,70000,0,1109915,65,机器人,地主,123680,131680,247360,0,0,0,1110124,65,机器人,农民,-61840,92060,22220,0,1,1,1109720,65,机器人,农民,-61840,72340,2500,0,1,1,是,26,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748247829
2025-05-26 16:25:06,188,34,192,24000,1500,1,70000,0,1109785,65,机器人,地主,185485,198720,376205,0,0,0,1110220,65,机器人,农民,-95360,386557,283197,0,0,0,1109922,65,机器人,农民,-90125,98125,0,0,1,1,是,24,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748247872
2025-05-26 16:25:09,188,34,24,24000,1500,1,70000,0,1110120,65,机器人,地主,206840,322026,520866,0,0,0,1109816,65,机器人,农民,-62840,70840,0,0,0,0,1109875,65,机器人,农民,-144000,197740,45740,0,0,0,是,25,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748247873
2025-05-26 16:25:26,188,37,48,24000,1500,1,70000,0,1110055,65,机器人,地主,63460,71460,126920,0,1,1,1109768,65,机器人,农民,-31730,638690,598960,0,0,0,1109866,65,机器人,农民,-31730,159750,120020,0,0,0,是,28,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748247889
2025-05-26 16:25:47,188,26,12,24000,1500,1,70000,0,1109861,65,机器人,地主,36000,70190,98190,0,1,1,1109785,65,机器人,农民,-18000,376205,350205,0,0,0,1109716,65,机器人,农民,-18000,70780,44780,0,0,0,是,10,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748247920
2025-05-26 16:26:09,188,32,24,24000,1500,1,70000,0,1109768,65,机器人,地主,185090,598960,776050,0,0,0,1109692,65,机器人,农民,-66170,74170,0,0,0,0,1110055,65,机器人,农民,-118920,126920,0,0,1,1,是,26,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748247936
2025-05-26 16:26:25,188,61,192,24000,1500,1,70000,0,1109813,65,机器人,地主,-63000,71000,0,0,0,0,1110036,65,机器人,农民,31500,95505,119005,0,0,0,1110220,65,机器人,农民,31500,283197,306697,0,0,0,是,53,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748247922
2025-05-26 16:26:43,188,43,48,24000,1500,1,70000,0,1109878,65,机器人,地主,63300,71300,126600,0,1,1,1109861,65,机器人,农民,-31650,98190,58540,0,1,1,1109866,65,机器人,农民,-31650,120020,80370,0,0,0,是,30,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748247959
2025-05-26 16:26:55,188,36,192,24000,1500,1,70000,0,1110170,65,机器人,地主,188540,196540,377080,0,0,0,1109785,65,机器人,农民,-94270,350205,247935,0,0,0,1109768,65,机器人,农民,-94270,776050,673780,0,0,0,是,27,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748247978
2025-05-26 16:27:28,188,48,12,24000,1500,1,70000,0,1109720,65,机器人,地主,63180,71180,126360,0,1,1,1110220,65,机器人,农民,-31590,306697,267107,0,0,0,1110141,65,机器人,农民,-31590,71370,31780,0,0,0,是,41,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748248000
2025-05-26 16:27:56,188,61,96,24000,1500,1,70000,0,1109723,65,机器人,地主,-175890,183890,0,0,0,0,1109878,65,机器人,农民,87945,126600,206545,0,1,1,1110036,65,机器人,农民,87945,119005,198950,0,0,0,是,46,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748248014
2025-05-26 16:27:58,188,52,192,24000,1500,1,70000,0,1109785,65,机器人,地主,-192337,247935,47598,0,0,0,1109866,65,机器人,农民,72370,80370,144740,0,0,0,1110170,65,机器人,农民,119967,377080,489047,0,0,0,是,45,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2412,1748248026
2025-05-26 16:28:31,188,25,12,24000,1500,1,70000,0,1109692,65,机器人,地主,62390,70390,124780,0,0,0,1109793,65,机器人,农民,-31195,74960,35765,0,0,0,1109768,65,机器人,农民,-31195,673780,634585,0,0,0,是,17,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2409,1748248085
2025-05-26 16:28:38,188,57,192,24000,1500,1,70000,0,1109720,65,机器人,地主,118360,126360,236720,0,1,1,1109705,65,机器人,农民,-59180,127500,60320,0,0,0,1110220,65,机器人,农民,-59180,267107,199927,0,0,0,是,51,192.168.102.45:2409,192.168.102.45:2412,192.168.102.45:2409,1748248061
2025-05-26 16:29:12,188,62,192,24000,1500,1,70000,0,1109866,65,机器人,地主,136740,144740,273480,0,0,0,1110170,65,机器人,农民,-68370,489047,412677,0,0,0,1109994,65,机器人,农民,-68370,163252,86882,0,0,0,是,49,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748248089
2025-05-26 16:29:21,188,40,24,24000,1500,1,70000,0,1109692,65,机器人,地主,116780,124780,233560,0,0,0,1109715,65,机器人,农民,-58390,74170,7780,0,0,0,1110036,65,机器人,农民,-58390,198950,132560,0,0,0,是,33,192.168.102.45:2409,192.168.102.45:2409,192.168.102.45:2412,1748248120
2025-05-26 16:29:49,188,18,3,0,1500,1,70000,0,1109866,65,机器人,地主,0,273480,273480,0,0,0,1109693,65,机器人,农民,0,70920,70920,0,0,0,1109692,65,机器人,农民,0,233560,233560,0,0,0,是,0,192.168.102.45:2412,192.168.102.45:2409,192.168.102.45:2412,1748248170
2025-05-26 16:30:21,188,57,1536,24000,1500,1,70000,0,1109994,65,机器人,地主,-78882,86882,0,0,0,0,1110170,65,机器人,农民,39441,412677,444118,0,0,0,1109671,65,机器人,农民,39441,70280,101721,0,1,1,是,47,192.168.102.45:2412,192.168.102.45:2412,192.168.102.45:2409,1748248164
